transaction_id,store_id,product_id,quantity,date,total
31719,1,130,4,2025-04-21,254769.92
31720,3,68,5,2025-12-21,533781.45
31721,3,56,1,2025-09-01,146753.92
31722,1,82,3,2025-10-13,3115.68
31723,1,97,4,2025-07-10,312471.68
31724,3,25,3,2025-07-14,51104.04
31725,4,146,2,2025-06-14,170318.78
31726,4,81,3,2025-08-02,309475.89
31727,3,70,5,2025-06-21,288523.95
31728,4,98,4,2025-06-26,559852.48
31729,1,72,5,2025-09-13,319148.85
31730,4,141,4,2025-12-14,114939.88
31731,1,112,2,2025-05-26,279383.74
31732,2,128,5,2025-07-20,547052.95
31733,1,43,4,2025-04-19,89568.2
31734,4,11,3,2025-05-25,309752.79
31735,4,32,2,2025-12-31,179540.14
31736,3,94,3,2025-11-14,264522.33
31737,4,181,4,2025-07-26,431079.4
31738,1,165,1,2025-06-30,30849.34
31739,4,141,4,2025-10-29,114939.88
31740,4,170,3,2025-05-02,302679.87
31741,3,64,3,2025-11-20,435039.54
31742,1,12,1,2025-12-19,73136.02
31743,4,6,2,2025-08-24,268672.4
31744,4,24,3,2025-03-04,67195.41
31745,1,178,3,2025-07-11,123418.29
31746,3,62,1,2025-10-19,49400.5
31747,3,194,5,2025-09-28,621395.45
31748,3,175,2,2025-09-30,132949.62
31749,3,92,4,2025-06-07,571578.2
31750,3,85,2,2025-09-21,110695.54
31751,3,73,5,2025-12-19,521567.5
31752,2,9,1,2025-04-16,116435.44
31753,4,161,3,2025-07-25,400482.66
31754,3,66,3,2025-01-28,275700.33
31755,1,36,4,2025-10-28,590876.92
31756,4,97,3,2025-09-17,234353.76
31757,1,162,2,2025-09-19,248441.98
31758,3,15,5,2025-12-02,341453.4
31759,2,54,5,2025-07-27,270911.75
31760,4,85,3,2025-01-22,166043.31
31761,3,164,1,2025-09-07,57547.81
31762,2,75,4,2025-08-29,448717.2
31763,4,177,3,2025-11-12,233003.28
31764,1,44,5,2025-11-30,649698.7
31765,1,161,3,2025-07-09,400482.66
31766,4,45,3,2025-04-12,183683.13
31767,3,22,3,2025-03-27,34527.21
31768,3,50,4,2025-03-08,556958.16
31769,3,60,1,2025-09-15,108336.32
31770,3,39,5,2025-12-21,514077.15
31771,1,177,5,2025-10-09,388338.8
31772,3,60,5,2025-12-15,541681.6
31773,3,166,5,2025-06-17,344478.55
31774,2,28,3,2025-03-26,426397.5
31775,1,51,5,2025-11-26,12669.65
31776,2,197,4,2025-05-28,398978.52
31777,2,115,2,2025-08-24,299822.4
31778,1,182,5,2025-07-20,259482.75
31779,3,68,3,2025-02-11,320268.87
31780,3,158,1,2025-04-26,56001.29
31781,3,167,5,2025-03-03,582898.05
31782,4,106,5,2025-08-07,744454.65
31783,3,66,5,2025-08-18,459500.55
31784,3,130,5,2025-05-17,318462.4
31785,2,130,2,2025-02-23,127384.96
31786,2,198,3,2025-10-15,407923.17
31787,3,173,5,2025-04-29,97916.85
31788,3,158,5,2025-01-02,280006.45
31789,1,67,5,2025-08-07,669878.1
31790,2,29,4,2025-03-26,555776.32
31791,1,127,5,2025-12-25,496194.5
31792,2,34,1,2025-09-12,41294.86
31793,1,152,2,2025-08-23,111335.42
31794,2,167,5,2025-08-07,582898.05
31795,1,7,4,2025-06-03,521937.44
31796,4,37,2,2025-05-08,236118.44
31797,3,48,2,2025-04-13,166941.6
31798,1,38,2,2025-04-25,41726.0
31799,1,147,1,2025-09-04,83690.46
31800,4,170,5,2025-03-17,504466.45
31801,1,158,4,2025-01-18,224005.16
31802,1,22,1,2025-05-27,11509.07
31803,3,157,4,2025-06-03,262547.44
31804,4,109,1,2025-03-28,70026.18
31805,2,162,3,2025-01-03,372662.97
31806,4,138,2,2025-06-25,93093.92
31807,4,92,1,2025-12-13,142894.55
31808,2,146,4,2025-07-06,340637.56
31809,4,68,1,2025-12-03,106756.29
31810,2,27,1,2025-03-13,84680.13
31811,4,9,2,2025-09-13,232870.88
31812,1,60,5,2025-09-13,541681.6
31813,4,49,1,2025-03-07,1382.78
31814,3,3,3,2025-05-03,171839.76
31815,4,92,2,2025-04-23,285789.1
31816,1,199,1,2025-12-02,37576.13
31817,4,106,2,2025-07-19,297781.86
31818,3,128,5,2025-07-08,547052.95
31819,2,66,5,2025-03-08,459500.55
31820,2,196,2,2025-09-12,55919.06
31821,4,110,4,2025-03-17,538257.6
31822,1,148,3,2025-07-13,220613.4
31823,3,12,4,2025-02-23,292544.08
31824,2,175,1,2025-08-18,66474.81
31825,2,196,1,2025-06-17,27959.53
31826,4,104,2,2025-06-05,177018.86
31827,4,83,3,2025-11-04,163897.38
31828,2,192,4,2025-03-30,384051.52
31829,4,23,5,2025-07-22,564299.2
31830,2,73,1,2025-03-24,104313.5
31831,1,19,2,2025-07-07,251490.4
31832,2,69,3,2025-11-23,128458.95
31833,2,196,4,2025-07-08,111838.12
31834,2,73,3,2025-07-15,312940.5
31835,4,103,2,2025-07-09,183885.06
31836,3,108,5,2025-12-21,646979.9
31837,1,46,5,2025-09-01,469619.8
31838,4,172,3,2025-07-23,120467.43
31839,2,132,4,2025-04-14,369677.72
31840,2,16,3,2025-07-04,219294.39
31841,4,2,3,2025-03-05,388018.35
31842,3,187,3,2025-03-10,246071.46
31843,1,65,2,2025-02-03,292586.54
31844,2,109,5,2025-12-26,350130.9
31845,4,53,2,2025-08-24,79570.64
31846,2,189,5,2025-04-01,315417.85
31847,1,86,1,2025-02-17,22895.56
31848,2,141,3,2025-05-30,86204.91
31849,2,26,4,2025-01-28,333734.96
31850,1,49,1,2025-01-20,1382.78
31851,3,103,3,2025-11-08,275827.59
31852,1,68,4,2025-10-08,427025.16
31853,3,56,5,2025-08-24,733769.6
31854,1,155,4,2025-10-20,410263.56
31855,4,71,4,2025-01-31,307195.24
31856,4,109,3,2025-04-01,210078.54
31857,1,155,2,2025-04-30,205131.78
31858,4,67,3,2025-06-24,401926.86
31859,4,149,3,2025-07-26,46191.24
31860,1,190,2,2025-02-06,183451.9
31861,3,145,5,2025-12-07,63695.2
31862,2,65,5,2025-01-12,731466.35
31863,1,151,1,2025-11-06,54738.05
31864,3,186,3,2025-08-03,107948.46
31865,3,44,2,2025-07-27,259879.48
31866,4,7,5,2025-03-31,652421.8
31867,2,91,4,2025-07-13,16751.08
31868,1,29,1,2025-10-25,138944.08
31869,1,124,3,2025-09-12,276042.66
31870,3,170,1,2025-01-21,100893.29
31871,1,138,1,2025-08-11,46546.96
31872,3,88,4,2025-09-13,566317.4
31873,4,138,2,2025-03-22,93093.92
31874,1,193,3,2025-04-25,407622.45
31875,3,6,1,2025-11-15,134336.2
31876,2,84,3,2025-02-23,107024.25
31877,4,3,3,2025-12-15,171839.76
31878,2,14,2,2025-04-24,141192.78
31879,4,130,3,2025-05-02,191077.44
31880,1,126,4,2025-06-29,183186.52
31881,1,58,5,2025-04-22,93401.25
31882,4,124,1,2025-05-15,92014.22
31883,4,72,2,2025-04-10,127659.54
31884,1,170,1,2025-12-16,100893.29
31885,3,38,4,2025-04-29,83452.0
31886,1,75,3,2025-11-10,336537.9
31887,3,190,2,2025-05-31,183451.9
31888,2,25,5,2025-07-14,85173.4
31889,4,133,2,2025-07-20,202967.5
31890,1,122,5,2025-08-27,270080.95
31891,2,56,2,2025-07-29,293507.84
31892,1,192,2,2025-08-03,192025.76
31893,1,111,5,2025-01-07,516800.05
31894,2,90,2,2025-03-16,197649.06
31895,2,159,4,2025-12-19,325029.72
31896,3,132,4,2025-01-07,369677.72
31897,2,164,3,2025-10-06,172643.43
31898,3,162,1,2025-04-07,124220.99
31899,4,189,4,2025-11-24,252334.28
31900,4,171,2,2025-12-12,134893.5
31901,3,140,3,2025-12-30,448466.25
31902,4,179,4,2025-01-09,221999.16
31903,1,49,5,2025-08-24,6913.9
31904,3,70,5,2025-04-11,288523.95
31905,2,179,1,2025-04-01,55499.79
31906,2,88,3,2025-09-26,424738.05
31907,4,72,4,2025-05-22,255319.08
31908,4,97,5,2025-10-06,390589.6
31909,1,100,3,2025-10-12,234271.26
31910,1,87,3,2025-10-06,174803.28
31911,3,199,4,2025-02-22,150304.52
31912,3,109,5,2025-07-17,350130.9
31913,2,31,1,2025-11-19,3230.26
31914,3,16,5,2025-01-10,365490.65
31915,1,78,2,2025-11-14,108828.24
31916,4,71,3,2025-01-02,230396.43
31917,2,190,5,2025-12-20,458629.75
31918,4,137,4,2025-02-16,36908.88
31919,4,151,4,2025-09-27,218952.2
31920,2,124,2,2025-10-29,184028.44
31921,3,39,1,2025-03-20,102815.43
31922,3,123,4,2025-04-27,239304.16
31923,2,69,1,2025-02-02,42819.65
31924,2,28,1,2025-02-12,142132.5
31925,2,5,3,2025-08-01,246979.65
31926,2,161,4,2025-05-26,533976.88
31927,2,93,5,2025-02-04,356467.95
31928,4,120,1,2025-12-09,84197.72
31929,3,87,2,2025-01-23,116535.52
31930,3,3,3,2025-04-29,171839.76
31931,2,79,3,2025-03-07,412344.63
31932,2,142,5,2025-01-15,368267.0
31933,3,48,3,2025-03-24,250412.4
31934,4,138,5,2025-05-04,232734.8
31935,3,138,5,2025-11-16,232734.8
31936,2,125,4,2025-10-09,444739.48
31937,1,32,3,2025-05-18,269310.21
31938,4,180,5,2025-06-03,326232.55
31939,4,20,3,2025-09-26,404655.21
31940,3,65,1,2025-12-22,146293.27
31941,1,60,4,2025-12-13,433345.28
31942,4,21,1,2025-06-12,4000.34
31943,1,32,1,2025-10-03,89770.07
31944,3,152,2,2025-07-23,111335.42
31945,3,126,5,2025-09-18,228983.15
31946,1,77,3,2025-10-16,82093.8
31947,1,29,2,2025-08-28,277888.16
31948,4,154,1,2025-08-05,106150.08
31949,1,91,1,2025-04-25,4187.77
31950,4,196,1,2025-02-16,27959.53
31951,4,8,4,2025-09-08,149821.64
31952,3,85,3,2025-07-23,166043.31
31953,4,82,3,2025-04-08,3115.68
31954,1,66,5,2025-02-06,459500.55
31955,2,20,1,2025-04-16,134885.07
31956,2,196,3,2025-09-03,83878.59
31957,4,163,2,2025-07-28,190067.46
31958,1,123,4,2025-03-28,239304.16
31959,1,114,3,2025-05-23,211760.43
31960,3,196,2,2025-09-30,55919.06
31961,4,118,1,2025-04-09,140086.4
31962,3,21,3,2025-08-15,12001.02
31963,2,123,4,2025-07-15,239304.16
31964,4,120,2,2025-12-19,168395.44
31965,2,13,5,2025-09-21,198096.7
31966,4,131,5,2025-03-06,394294.75
31967,4,152,3,2025-04-15,167003.13
31968,2,62,2,2025-04-17,98801.0
31969,2,130,1,2025-06-26,63692.48
31970,3,131,2,2025-01-27,157717.9
31971,2,98,2,2025-01-25,279926.24
31972,4,108,2,2025-01-15,258791.96
31973,4,82,4,2025-12-16,4154.24
31974,1,139,3,2025-05-12,191837.37
31975,4,96,4,2026-01-01,568570.92
31976,1,149,4,2025-03-01,61588.32
31977,4,199,4,2025-11-08,150304.52
31978,2,17,1,2025-04-26,50733.34
31979,1,48,5,2025-10-26,417354.0
31980,4,93,2,2025-07-19,142587.18
31981,1,25,4,2025-07-28,68138.72
31982,3,130,1,2025-01-03,63692.48
31983,3,179,5,2025-04-06,277498.95
31984,1,1,4,2025-01-11,254321.44
31985,3,105,5,2025-10-19,454114.15
31986,3,128,3,2025-12-12,328231.77
31987,2,44,2,2025-06-25,259879.48
31988,2,197,1,2025-03-06,99744.63
31989,4,33,1,2025-07-16,57086.24
31990,2,170,3,2025-09-24,302679.87
31991,3,102,2,2025-06-17,280184.3
31992,2,117,1,2025-04-01,77872.8
31993,3,37,2,2025-11-07,236118.44
31994,1,69,4,2025-10-16,171278.6
31995,1,36,4,2025-06-18,590876.92
31996,1,73,4,2025-05-11,417254.0
31997,3,163,3,2025-04-20,285101.19
31998,3,112,4,2025-01-20,558767.48
31999,4,153,5,2025-10-11,483251.65
32000,4,137,5,2025-03-18,46136.1
32001,3,140,1,2025-02-06,149488.75
32002,3,196,2,2025-08-19,55919.06
32003,3,149,1,2025-05-20,15397.08
32004,2,173,5,2025-09-01,97916.85
32005,1,164,1,2025-03-29,57547.81
32006,2,160,1,2025-07-03,82090.41
32007,3,71,4,2025-09-20,307195.24
32008,1,191,1,2025-01-21,85675.51
32009,1,172,2,2025-08-30,80311.62
32010,3,46,2,2025-10-28,187847.92
32011,2,43,2,2025-12-23,44784.1
32012,2,46,2,2025-04-14,187847.92
32013,3,92,5,2025-11-12,714472.75
32014,4,41,2,2025-12-11,117392.86
32015,2,91,4,2025-03-16,16751.08
32016,4,4,4,2025-01-28,529148.56
32017,2,125,4,2025-07-25,444739.48
32018,2,119,3,2025-04-15,241343.91
32019,3,130,2,2025-05-20,127384.96
32020,3,55,4,2025-12-12,116480.6
32021,2,8,3,2025-12-27,112366.23
32022,3,7,1,2025-08-08,130484.36
32023,2,174,1,2025-06-04,37333.05
32024,2,156,1,2025-03-14,52462.78
32025,1,56,1,2025-09-20,146753.92
32026,1,134,1,2025-09-05,61852.15
32027,4,186,2,2025-09-23,71965.64
32028,3,13,1,2025-07-22,39619.34
32029,1,152,2,2025-12-14,111335.42
32030,2,189,3,2025-12-23,189250.71
32031,4,35,4,2025-07-01,211615.08
32032,1,65,2,2025-11-02,292586.54
32033,3,5,4,2025-02-14,329306.2
32034,1,101,4,2025-07-11,11453.0
32035,4,98,2,2025-06-26,279926.24
32036,4,89,2,2025-05-14,145101.22
32037,3,92,3,2025-05-13,428683.65
32038,2,2,2,2025-09-25,258678.9
32039,1,173,4,2025-10-17,78333.48
32040,1,27,2,2025-11-15,169360.26
32041,3,37,3,2025-12-17,354177.66
32042,3,73,4,2025-05-23,417254.0
32043,1,14,4,2025-07-04,282385.56
32044,1,25,2,2025-02-16,34069.36
32045,1,133,1,2025-02-25,101483.75
32046,1,76,4,2025-12-19,38724.04
32047,1,112,1,2025-07-13,139691.87
32048,2,171,2,2025-01-16,134893.5
32049,2,98,3,2025-07-20,419889.36
32050,3,104,5,2025-06-23,442547.15
32051,4,140,1,2025-12-10,149488.75
32052,2,132,1,2025-02-01,92419.43
32053,1,6,1,2025-10-08,134336.2
32054,3,85,4,2025-03-07,221391.08
32055,2,128,5,2025-03-09,547052.95
32056,3,136,5,2025-11-21,698285.55
32057,4,102,2,2025-08-05,280184.3
32058,4,60,2,2025-05-12,216672.64
32059,2,12,4,2025-09-28,292544.08
32060,2,5,3,2025-04-26,246979.65
32061,2,24,3,2025-04-18,67195.41
32062,1,173,5,2025-03-31,97916.85
32063,2,152,4,2025-11-14,222670.84
32064,3,10,2,2025-01-31,81695.18
32065,4,173,4,2025-12-02,78333.48
32066,3,65,5,2025-05-23,731466.35
32067,2,107,4,2025-07-03,498231.04
32068,1,99,5,2025-02-22,448322.7
32069,2,21,4,2025-04-02,16001.36
32070,4,121,3,2025-03-16,96769.38
32071,4,17,5,2025-05-16,253666.7
32072,3,179,1,2025-11-29,55499.79
32073,1,2,2,2025-05-31,258678.9
32074,2,128,5,2025-05-25,547052.95
32075,3,144,5,2025-12-31,459422.5
32076,3,176,5,2025-06-18,543061.45
32077,2,32,4,2025-12-10,359080.28
32078,4,181,4,2025-08-15,431079.4
32079,1,105,1,2025-06-03,90822.83
32080,2,97,5,2025-11-11,390589.6
32081,4,196,4,2025-10-13,111838.12
32082,4,85,1,2025-10-05,55347.77
32083,1,170,4,2025-03-27,403573.16
32084,4,12,1,2025-07-26,73136.02
32085,4,69,1,2025-09-06,42819.65
32086,3,55,5,2025-12-27,145600.75
32087,3,50,1,2025-04-23,139239.54
32088,4,99,3,2025-03-28,268993.62
32089,2,46,4,2025-09-10,375695.84
32090,3,106,5,2025-01-11,744454.65
32091,4,92,1,2025-01-10,142894.55
32092,4,57,3,2025-10-13,128892.27
32093,1,11,4,2025-04-13,413003.72
32094,4,154,5,2025-09-22,530750.4
32095,2,21,4,2025-06-26,16001.36
32096,3,3,3,2025-09-27,171839.76
32097,1,51,4,2025-12-14,10135.72
32098,1,140,5,2025-06-09,747443.75
32099,3,101,2,2025-07-06,5726.5
32100,4,109,4,2025-08-26,280104.72
32101,4,121,4,2025-12-29,129025.84
32102,3,152,5,2025-01-27,278338.55
32103,4,1,5,2025-10-16,317901.8
32104,2,139,1,2025-06-22,63945.79
32105,1,193,4,2025-12-30,543496.6
32106,4,189,5,2025-11-30,315417.85
32107,1,36,4,2025-05-23,590876.92
32108,2,31,3,2025-03-01,9690.78
32109,3,39,3,2025-12-06,308446.29
32110,4,145,3,2025-01-24,38217.12
32111,1,141,3,2025-07-24,86204.91
32112,3,31,1,2025-06-30,3230.26
32113,4,118,2,2025-08-20,280172.8
32114,3,97,1,2025-03-14,78117.92
32115,1,52,1,2025-11-20,90373.97
32116,1,178,4,2025-07-20,164557.72
32117,4,147,2,2025-12-23,167380.92
32118,4,140,4,2025-04-11,597955.0
32119,2,172,5,2025-02-23,200779.05
32120,4,172,5,2025-03-04,200779.05
32121,1,164,1,2025-06-10,57547.81
32122,3,22,2,2025-11-30,23018.14
32123,4,20,3,2025-12-12,404655.21
32124,3,191,1,2025-09-07,85675.51
32125,1,7,3,2025-03-13,391453.08
32126,4,124,5,2025-09-26,460071.1
32127,1,172,5,2025-02-12,200779.05
32128,1,79,1,2025-11-30,137448.21
32129,4,42,3,2025-01-23,285280.11
32130,1,12,5,2025-01-19,365680.1
32131,4,81,4,2025-09-06,412634.52
32132,1,54,1,2025-02-06,54182.35
32133,3,80,4,2025-03-03,556108.64
32134,1,122,5,2025-09-02,270080.95
32135,3,158,2,2025-02-10,112002.58
32136,1,51,5,2025-09-11,12669.65
32137,4,182,2,2025-11-28,103793.1
32138,2,71,5,2025-10-30,383994.05
32139,3,186,2,2025-03-31,71965.64
32140,3,165,4,2025-04-20,123397.36
32141,4,35,5,2025-09-14,264518.85
32142,4,156,3,2025-06-24,157388.34
32143,2,118,2,2025-08-23,280172.8
32144,4,157,1,2025-04-30,65636.86
32145,3,133,1,2025-10-17,101483.75
32146,1,104,1,2025-12-08,88509.43
32147,4,76,2,2025-02-15,19362.02
32148,1,90,3,2025-03-06,296473.59
32149,3,77,3,2025-05-14,82093.8
32150,4,195,4,2025-10-25,550980.4
32151,1,138,3,2025-07-21,139640.88
32152,4,47,1,2025-02-17,49977.26
32153,1,166,4,2025-03-08,275582.84
32154,2,66,3,2025-03-20,275700.33
32155,1,111,5,2025-07-28,516800.05
32156,3,47,4,2025-05-01,199909.04
32157,1,112,3,2025-08-24,419075.61
32158,2,148,5,2025-01-21,367689.0
32159,2,61,1,2025-09-18,45994.18
32160,3,137,3,2025-04-14,27681.66
32161,3,97,1,2025-09-29,78117.92
32162,1,174,1,2025-12-08,37333.05
32163,1,131,2,2025-01-15,157717.9
32164,4,66,4,2025-02-24,367600.44
32165,3,108,4,2025-01-15,517583.92
32166,4,200,3,2025-07-17,77344.98
32167,2,48,2,2025-06-18,166941.6
32168,2,105,1,2025-12-29,90822.83
32169,2,104,4,2025-05-27,354037.72
32170,3,111,3,2025-03-05,310080.03
32171,4,73,2,2025-09-02,208627.0
32172,2,94,2,2025-07-10,176348.22
32173,3,75,5,2025-02-03,560896.5
32174,1,10,1,2025-07-05,40847.59
32175,4,96,3,2025-11-07,426428.19
32176,1,42,4,2025-01-22,380373.48
32177,1,32,5,2025-09-03,448850.35
32178,3,4,1,2025-07-01,132287.14
32179,1,75,4,2025-03-02,448717.2
32180,2,56,5,2025-10-11,733769.6
32181,4,48,1,2025-03-18,83470.8
32182,2,63,3,2025-08-27,131841.3
32183,2,110,3,2025-05-27,403693.2
32184,4,44,4,2025-01-28,519758.96
32185,1,188,4,2025-03-15,83032.56
32186,1,18,1,2025-10-14,84136.48
32187,2,137,5,2025-02-17,46136.1
32188,1,131,5,2025-02-12,394294.75
32189,4,131,4,2025-02-01,315435.8
32190,4,145,3,2025-09-28,38217.12
32191,3,3,3,2025-12-03,171839.76
32192,1,14,4,2025-07-01,282385.56
32193,1,47,5,2025-04-25,249886.3
32194,4,148,5,2025-03-13,367689.0
32195,2,34,4,2025-09-16,165179.44
32196,3,73,5,2025-12-03,521567.5
32197,3,191,1,2025-10-24,85675.51
32198,2,79,1,2025-07-22,137448.21
32199,3,35,1,2025-05-15,52903.77
32200,1,8,5,2025-10-10,187277.05
32201,1,91,1,2025-03-20,4187.77
32202,1,21,1,2025-02-10,4000.34
32203,1,194,5,2025-10-02,621395.45
32204,2,91,5,2025-03-30,20938.85
32205,3,98,3,2025-04-10,419889.36
32206,4,133,3,2025-10-05,304451.25
32207,1,194,5,2025-01-28,621395.45
32208,1,196,4,2025-07-09,111838.12
32209,2,19,3,2025-08-14,377235.6
32210,3,13,5,2025-02-24,198096.7
32211,1,164,2,2025-03-09,115095.62
32212,2,115,3,2025-07-12,449733.6
32213,4,57,2,2025-11-23,85928.18
32214,4,71,2,2025-01-04,153597.62
32215,4,21,4,2025-03-16,16001.36
32216,1,110,2,2025-05-31,269128.8
32217,1,52,3,2025-07-03,271121.91
32218,1,27,4,2025-03-29,338720.52
32219,2,51,2,2025-09-24,5067.86
32220,1,126,4,2025-08-04,183186.52
32221,4,17,1,2025-06-04,50733.34
32222,2,172,4,2025-01-12,160623.24
32223,2,80,2,2025-07-19,278054.32
32224,1,2,2,2025-12-09,258678.9
32225,1,186,2,2025-03-01,71965.64
32226,1,22,4,2025-08-22,46036.28
32227,4,194,4,2025-05-11,497116.36
32228,2,7,3,2025-09-24,391453.08
32229,2,176,1,2025-06-09,108612.29
32230,3,111,2,2025-12-05,206720.02
32231,4,95,5,2025-10-14,131698.55
32232,1,80,4,2025-01-03,556108.64
32233,4,1,2,2025-09-17,127160.72
32234,1,151,4,2025-08-03,218952.2
32235,3,42,3,2025-05-04,285280.11
32236,3,84,1,2025-11-16,35674.75
32237,3,168,1,2025-03-02,88227.36
32238,4,10,1,2025-08-29,40847.59
32239,3,104,3,2025-07-02,265528.29
32240,4,99,5,2025-09-21,448322.7
32241,3,39,5,2025-05-20,514077.15
32242,4,125,1,2025-06-14,111184.87
32243,3,76,4,2025-01-20,38724.04
32244,1,76,5,2025-03-02,48405.05
32245,2,96,3,2025-10-08,426428.19
32246,4,32,3,2025-01-13,269310.21
32247,4,106,5,2025-08-24,744454.65
32248,2,142,3,2025-11-13,220960.2
32249,2,66,1,2025-04-27,91900.11
32250,2,116,1,2025-01-09,59671.03
32251,3,122,5,2025-03-24,270080.95
32252,2,86,2,2025-05-30,45791.12
32253,2,25,2,2025-07-02,34069.36
32254,4,42,3,2025-05-24,285280.11
32255,3,76,5,2025-08-03,48405.05
32256,1,83,5,2025-05-27,273162.3
32257,1,75,5,2025-10-07,560896.5
32258,2,91,2,2025-07-12,8375.54
32259,1,135,4,2025-08-15,137481.2
32260,1,125,1,2025-09-04,111184.87
32261,1,113,2,2025-03-26,102083.58
32262,1,169,1,2025-12-18,44920.83
32263,4,103,5,2025-05-08,459712.65
32264,4,190,1,2025-05-31,91725.95
32265,3,36,3,2025-10-05,443157.69
32266,1,101,2,2025-12-02,5726.5
32267,4,13,2,2025-06-15,79238.68
32268,4,32,3,2025-08-13,269310.21
32269,4,31,1,2025-07-15,3230.26
32270,2,64,3,2025-10-31,435039.54
32271,2,128,5,2025-01-25,547052.95
32272,2,116,2,2025-01-18,119342.06
32273,2,116,1,2025-05-28,59671.03
32274,4,118,3,2025-05-28,420259.2
32275,2,98,5,2025-12-17,699815.6
32276,2,112,4,2026-01-01,558767.48
32277,4,85,1,2025-03-31,55347.77
32278,1,138,4,2025-09-15,186187.84
32279,3,170,4,2025-04-20,403573.16
32280,4,150,4,2025-02-08,200025.88
32281,4,12,3,2025-05-09,219408.06
32282,1,182,2,2025-11-07,103793.1
32283,4,170,5,2025-04-05,504466.45
32284,2,98,4,2025-02-16,559852.48
32285,4,105,5,2025-03-04,454114.15
32286,1,187,1,2025-12-08,82023.82
32287,4,167,2,2025-06-30,233159.22
32288,1,180,1,2025-07-29,65246.51
32289,2,189,4,2025-05-09,252334.28
32290,3,92,3,2025-03-15,428683.65
32291,4,6,5,2025-12-18,671681.0
32292,4,195,3,2025-07-01,413235.3
32293,4,49,2,2025-02-23,2765.56
32294,3,58,1,2025-01-08,18680.25
32295,3,1,5,2025-03-08,317901.8
32296,3,132,1,2025-05-21,92419.43
32297,4,155,4,2025-05-08,410263.56
32298,1,115,2,2025-03-28,299822.4
32299,1,6,1,2025-11-03,134336.2
32300,2,150,3,2025-01-27,150019.41
32301,2,98,5,2025-12-13,699815.6
32302,4,95,4,2025-11-06,105358.84
32303,4,74,5,2025-10-07,661426.2
32304,2,159,5,2025-06-16,406287.15
32305,4,144,4,2025-03-19,367538.0
32306,4,180,1,2025-03-27,65246.51
32307,1,90,2,2025-06-08,197649.06
32308,3,171,3,2025-12-13,202340.25
32309,2,200,4,2025-09-23,103126.64
32310,2,95,2,2025-06-30,52679.42
32311,1,151,1,2025-09-20,54738.05
32312,3,46,2,2025-12-09,187847.92
32313,1,137,5,2025-01-10,46136.1
32314,4,87,4,2025-03-26,233071.04
32315,3,161,1,2025-04-14,133494.22
32316,4,66,5,2025-10-01,459500.55
32317,1,72,5,2025-10-05,319148.85
32318,4,9,3,2025-08-19,349306.32
32319,1,144,1,2025-06-29,91884.5
32320,1,15,2,2025-12-21,136581.36
32321,4,94,4,2025-10-26,352696.44
32322,3,91,5,2025-03-02,20938.85
32323,4,43,2,2025-10-17,44784.1
32324,3,145,2,2025-01-17,25478.08
32325,4,67,5,2025-11-15,669878.1
32326,1,109,2,2025-01-31,140052.36
32327,4,74,1,2025-08-27,132285.24
32328,1,74,5,2025-06-12,661426.2
32329,1,81,3,2025-05-18,309475.89
32330,3,154,3,2025-01-21,318450.24
32331,4,39,5,2025-09-11,514077.15
32332,2,103,2,2025-02-19,183885.06
32333,1,10,4,2025-10-03,163390.36
32334,2,160,4,2025-12-14,328361.64
32335,4,197,1,2025-04-22,99744.63
32336,3,85,2,2025-10-18,110695.54
32337,3,78,1,2025-11-19,54414.12
32338,4,181,3,2025-05-18,323309.55
32339,1,153,2,2025-05-26,193300.66
32340,1,168,1,2025-08-30,88227.36
32341,3,43,2,2025-02-06,44784.1
32342,1,3,2,2025-07-18,114559.84
32343,3,63,4,2025-10-27,175788.4
32344,3,151,4,2025-06-26,218952.2
32345,4,178,2,2025-07-25,82278.86
32346,2,88,4,2025-05-03,566317.4
32347,1,86,3,2025-05-22,68686.68
32348,2,155,3,2025-05-01,307697.67
32349,1,35,5,2025-01-29,264518.85
32350,2,180,3,2025-04-24,195739.53
32351,3,144,1,2025-08-25,91884.5
32352,1,156,5,2025-10-28,262313.9
32353,4,120,1,2025-02-26,84197.72
32354,3,119,2,2025-03-01,160895.94
32355,4,48,5,2025-04-23,417354.0
32356,1,157,1,2025-09-27,65636.86
32357,2,100,5,2025-10-08,390452.1
32358,3,68,4,2025-01-21,427025.16
32359,2,127,2,2025-02-09,198477.8
32360,2,187,4,2025-11-01,328095.28
32361,3,180,3,2025-08-30,195739.53
32362,2,164,3,2025-08-01,172643.43
32363,3,92,1,2025-06-26,142894.55
32364,3,155,4,2025-01-03,410263.56
32365,2,70,2,2025-04-28,115409.58
32366,3,179,2,2025-03-15,110999.58
32367,2,162,4,2025-05-16,496883.96
32368,4,119,1,2025-08-25,80447.97
32369,4,143,5,2025-02-10,32483.0
32370,3,79,4,2025-07-08,549792.84
32371,1,24,2,2025-04-22,44796.94
32372,3,195,5,2025-02-26,688725.5
32373,1,45,1,2025-07-17,61227.71
32374,4,185,5,2025-12-29,108766.1
32375,3,148,5,2025-08-25,367689.0
32376,1,182,3,2025-12-06,155689.65
32377,4,153,2,2025-01-19,193300.66
32378,1,130,2,2025-01-02,127384.96
32379,1,110,4,2025-09-14,538257.6
32380,3,115,1,2025-06-05,149911.2
32381,3,138,5,2025-04-02,232734.8
32382,2,21,5,2025-06-22,20001.7
32383,3,84,2,2025-06-20,71349.5
